go_term_id|label|pathway_name|source|source_id|source_type|source_url|subontology|target_id|target_type
GO:0034380|pathway_to_biological_process|HDL assembly|REACTOME|R-HSA-8963896|pathway|https://reactome.org|biological_process|GO_0034380|biological_process
GO:0034384|pathway_to_biological_process|HDL clearance|REACTOME|R-HSA-8964011|pathway|https://reactome.org|biological_process|GO_0034384|biological_process
GO:0034375|pathway_to_biological_process|HDL remodeling|REACTOME|R-HSA-8964058|pathway|https://reactome.org|biological_process|GO_0034375|biological_process
GO:0016032|pathway_to_biological_process|HIV Infection|REACTOME|R-HSA-162906|pathway|https://reactome.org|biological_process|GO_0016032|biological_process
GO:0006368|pathway_to_biological_process|HIV Transcription Elongation|REACTOME|R-HSA-167169|pathway|https://reactome.org|biological_process|GO_0006368|biological_process
GO:0006367|pathway_to_biological_process|HIV Transcription Initiation|REACTOME|R-HSA-167161|pathway|https://reactome.org|biological_process|GO_0006367|biological_process
GO:0015012|pathway_to_biological_process|HS-GAG biosynthesis|REACTOME|R-HSA-2022928|pathway|https://reactome.org|biological_process|GO_0015012|biological_process
GO:0030200|pathway_to_biological_process|HS-GAG degradation|REACTOME|R-HSA-2024096|pathway|https://reactome.org|biological_process|GO_0030200|biological_process
GO:1900034|pathway_to_biological_process|HSF1-dependent transactivation|REACTOME|R-HSA-3371571|pathway|https://reactome.org|biological_process|GO_1900034|biological_process
GO:0071383|pathway_to_biological_process|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand|REACTOME|R-HSA-3371497|pathway|https://reactome.org|biological_process|GO_0071383|biological_process
GO:0006783|pathway_to_biological_process|Heme biosynthesis|REACTOME|R-HSA-189451|pathway|https://reactome.org|biological_process|GO_0006783|biological_process
GO:0042167|pathway_to_biological_process|Heme degradation|REACTOME|R-HSA-189483|pathway|https://reactome.org|biological_process|GO_0042167|biological_process
GO:0042168|pathway_to_biological_process|Heme signaling|REACTOME|R-HSA-9707616|pathway|https://reactome.org|biological_process|GO_0042168|biological_process
GO:0007596|pathway_to_biological_process|Hemostasis|REACTOME|R-HSA-109582|pathway|https://reactome.org|biological_process|GO_0007596|biological_process
GO:0030201|pathway_to_biological_process|Heparan sulfate/heparin (HS-GAG) metabolism|REACTOME|R-HSA-1638091|pathway|https://reactome.org|biological_process|GO_0030201|biological_process
GO:0097700|pathway_to_biological_process|High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells|REACTOME|R-HSA-9856530|pathway|https://reactome.org|biological_process|GO_0097700|biological_process
GO:0006548|pathway_to_biological_process|Histidine catabolism|REACTOME|R-HSA-70921|pathway|https://reactome.org|biological_process|GO_0006548|biological_process
GO:0000724|pathway_to_biological_process|Homology Directed Repair|REACTOME|R-HSA-5693538|pathway|https://reactome.org|biological_process|GO_0000724|biological_process
GO:0030214|pathway_to_biological_process|Hyaluronan degradation|REACTOME|R-HSA-2160916|pathway|https://reactome.org|biological_process|GO_0030214|biological_process
GO:0030212|pathway_to_biological_process|Hyaluronan metabolism|REACTOME|R-HSA-2142845|pathway|https://reactome.org|biological_process|GO_0030212|biological_process
GO:0006644|pathway_to_biological_process|Hydrolysis of LPC|REACTOME|R-HSA-1483115|pathway|https://reactome.org|biological_process|GO_0006644|biological_process
GO:0006644|pathway_to_biological_process|Hydrolysis of LPE|REACTOME|R-HSA-1483152|pathway|https://reactome.org|biological_process|GO_0006644|biological_process
GO:0008612|pathway_to_biological_process|Hypusine synthesis from eIF5A-lysine|REACTOME|R-HSA-204626|pathway|https://reactome.org|biological_process|GO_0008612|biological_process
GO:0033271|pathway_to_biological_process|IP3 and IP4 transport between cytosol and nucleus|REACTOME|R-HSA-1855196|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IP6 and IP7 transport between cytosol and nucleus|REACTOME|R-HSA-1855229|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IPs transport between ER lumen and cytosol|REACTOME|R-HSA-1855215|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IPs transport between ER lumen and nucleus|REACTOME|R-HSA-1855156|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IPs transport between cytosol and ER lumen|REACTOME|R-HSA-1855184|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IPs transport between nucleus and ER lumen|REACTOME|R-HSA-1855192|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0033271|pathway_to_biological_process|IPs transport between nucleus and cytosol|REACTOME|R-HSA-1855170|pathway|https://reactome.org|biological_process|GO_0033271|biological_process
GO:0043123|pathway_to_biological_process|IRAK1 recruits IKK complex|REACTOME|R-HSA-937039|pathway|https://reactome.org|biological_process|GO_0043123|biological_process
GO:0036498|pathway_to_biological_process|IRE1alpha activates chaperones|REACTOME|R-HSA-381070|pathway|https://reactome.org|biological_process|GO_0036498|biological_process
GO:0050776|pathway_to_biological_process|Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell|REACTOME|R-HSA-198933|pathway|https://reactome.org|biological_process|GO_0050776|biological_process
GO:0022400|pathway_to_biological_process|Inactivation, recovery and regulation of the phototransduction cascade|REACTOME|R-HSA-2514859|pathway|https://reactome.org|biological_process|GO_0022400|biological_process
GO:0016486|pathway_to_biological_process|Incretin synthesis, secretion, and inactivation|REACTOME|R-HSA-400508|pathway|https://reactome.org|biological_process|GO_0016486|biological_process
GO:0060141|pathway_to_biological_process|Induction of Cell-Cell Fusion|REACTOME|R-HSA-9733458|pathway|https://reactome.org|biological_process|GO_0060141|biological_process
GO:0051701|pathway_to_biological_process|Infection with Enterobacteria|REACTOME|R-HSA-9640148|pathway|https://reactome.org|biological_process|GO_0051701|biological_process
GO:0051701|pathway_to_biological_process|Infection with Mycobacterium tuberculosis|REACTOME|R-HSA-9635486|pathway|https://reactome.org|biological_process|GO_0051701|biological_process
GO:0019058|pathway_to_biological_process|Influenza Infection|REACTOME|R-HSA-168255|pathway|https://reactome.org|biological_process|GO_0019058|biological_process
GO:0019083|pathway_to_biological_process|Influenza Viral RNA Transcription and Replication|REACTOME|R-HSA-168273|pathway|https://reactome.org|biological_process|GO_0019083|biological_process
GO:0006925|pathway_to_biological_process|Influenza Virus Induced Apoptosis|REACTOME|R-HSA-168277|pathway|https://reactome.org|biological_process|GO_0006925|biological_process
GO:0048239|pathway_to_biological_process|Inhibition of DNA recombination at telomere|REACTOME|R-HSA-9670095|pathway|https://reactome.org|biological_process|GO_0048239|biological_process
GO:0039524|pathway_to_biological_process|Inhibition of Host mRNA Processing and RNA Silencing|REACTOME|R-HSA-168315|pathway|https://reactome.org|biological_process|GO_0039524|biological_process
GO:0044003|pathway_to_biological_process|Inhibition of membrane repair|REACTOME|R-HSA-9635644|pathway|https://reactome.org|biological_process|GO_0044003|biological_process
GO:0045087|pathway_to_biological_process|Innate Immune System|REACTOME|R-HSA-168249|pathway|https://reactome.org|biological_process|GO_0045087|biological_process
GO:0043647|pathway_to_biological_process|Inositol phosphate metabolism|REACTOME|R-HSA-1483249|pathway|https://reactome.org|biological_process|GO_0043647|biological_process
GO:0015798|pathway_to_biological_process|Inositol transporters|REACTOME|R-HSA-429593|pathway|https://reactome.org|biological_process|GO_0015798|biological_process
GO:0045048|pathway_to_biological_process|Insertion of tail-anchored proteins into the endoplasmic reticulum membrane|REACTOME|R-HSA-9609523|pathway|https://reactome.org|biological_process|GO_0045048|biological_process
GO:0005999|pathway_to_biological_process|Insulin effects increased synthesis of Xylulose-5-Phosphate|REACTOME|R-HSA-163754|pathway|https://reactome.org|biological_process|GO_0005999|biological_process
GO:0030070|pathway_to_biological_process|Insulin processing|REACTOME|R-HSA-264876|pathway|https://reactome.org|biological_process|GO_0030070|biological_process
GO:0038020|pathway_to_biological_process|Insulin receptor recycling|REACTOME|R-HSA-77387|pathway|https://reactome.org|biological_process|GO_0038020|biological_process
GO:0043488|pathway_to_biological_process|Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA|REACTOME|R-HSA-428359|pathway|https://reactome.org|biological_process|GO_0043488|biological_process
GO:0043467|pathway_to_biological_process|Integration of energy metabolism|REACTOME|R-HSA-163685|pathway|https://reactome.org|biological_process|GO_0043467|biological_process
GO:0075713|pathway_to_biological_process|Integration of provirus|REACTOME|R-HSA-162592|pathway|https://reactome.org|biological_process|GO_0075713|biological_process
GO:0035036|pathway_to_biological_process|Interaction With Cumulus Cells And The Zona Pellucida|REACTOME|R-HSA-2534343|pathway|https://reactome.org|biological_process|GO_0035036|biological_process
GO:0006103|pathway_to_biological_process|Interconversion of 2-oxoglutarate and 2-hydroxyglutarate|REACTOME|R-HSA-880009|pathway|https://reactome.org|biological_process|GO_0006103|biological_process
GO:0015949|pathway_to_biological_process|Interconversion of nucleotide di- and triphosphates|REACTOME|R-HSA-499943|pathway|https://reactome.org|biological_process|GO_0015949|biological_process
GO:0006596|pathway_to_biological_process|Interconversion of polyamines|REACTOME|R-HSA-351200|pathway|https://reactome.org|biological_process|GO_0006596|biological_process
GO:0019221|pathway_to_biological_process|Interferon Signaling|REACTOME|R-HSA-913531|pathway|https://reactome.org|biological_process|GO_0019221|biological_process
GO:0060337|pathway_to_biological_process|Interferon alpha/beta signaling|REACTOME|R-HSA-909733|pathway|https://reactome.org|biological_process|GO_0060337|biological_process
GO:0060333|pathway_to_biological_process|Interferon gamma signaling|REACTOME|R-HSA-877300|pathway|https://reactome.org|biological_process|GO_0060333|biological_process
GO:0070498|pathway_to_biological_process|Interleukin-1 signaling|REACTOME|R-HSA-9020702|pathway|https://reactome.org|biological_process|GO_0070498|biological_process
GO:0035722|pathway_to_biological_process|Interleukin-12 family signaling|REACTOME|R-HSA-447115|pathway|https://reactome.org|biological_process|GO_0035722|biological_process
GO:0035723|pathway_to_biological_process|Interleukin-15 signaling|REACTOME|R-HSA-8983432|pathway|https://reactome.org|biological_process|GO_0035723|biological_process
GO:0097400|pathway_to_biological_process|Interleukin-17 signaling|REACTOME|R-HSA-448424|pathway|https://reactome.org|biological_process|GO_0097400|biological_process
GO:0035655|pathway_to_biological_process|Interleukin-18 signaling|REACTOME|R-HSA-9012546|pathway|https://reactome.org|biological_process|GO_0035655|biological_process
GO:0038110|pathway_to_biological_process|Interleukin-2 signaling|REACTOME|R-HSA-9020558|pathway|https://reactome.org|biological_process|GO_0038110|biological_process
GO:0038114|pathway_to_biological_process|Interleukin-21 signaling|REACTOME|R-HSA-9020958|pathway|https://reactome.org|biological_process|GO_0038114|biological_process
GO:0038155|pathway_to_biological_process|Interleukin-23 signaling|REACTOME|R-HSA-9020933|pathway|https://reactome.org|biological_process|GO_0038155|biological_process
GO:0070106|pathway_to_biological_process|Interleukin-27 signaling|REACTOME|R-HSA-9020956|pathway|https://reactome.org|biological_process|GO_0070106|biological_process
GO:0038172|pathway_to_biological_process|Interleukin-33 signaling|REACTOME|R-HSA-9014843|pathway|https://reactome.org|biological_process|GO_0038172|biological_process
GO:0070757|pathway_to_biological_process|Interleukin-35 Signalling|REACTOME|R-HSA-8984722|pathway|https://reactome.org|biological_process|GO_0070757|biological_process
GO:0071345|pathway_to_biological_process|Interleukin-37 signaling|REACTOME|R-HSA-9008059|pathway|https://reactome.org|biological_process|GO_0071345|biological_process
GO:0071345|pathway_to_biological_process|Interleukin-38 signaling|REACTOME|R-HSA-9007892|pathway|https://reactome.org|biological_process|GO_0071345|biological_process
GO:0070102|pathway_to_biological_process|Interleukin-6 signaling|REACTOME|R-HSA-1059683|pathway|https://reactome.org|biological_process|GO_0070102|biological_process
GO:0038111|pathway_to_biological_process|Interleukin-7 signaling|REACTOME|R-HSA-1266695|pathway|https://reactome.org|biological_process|GO_0038111|biological_process
GO:0038113|pathway_to_biological_process|Interleukin-9 signaling|REACTOME|R-HSA-8985947|pathway|https://reactome.org|biological_process|GO_0038113|biological_process
GO:0050892|pathway_to_biological_process|Intestinal absorption|REACTOME|R-HSA-8963676|pathway|https://reactome.org|biological_process|GO_0050892|biological_process
GO:0106001|pathway_to_biological_process|Intestinal hexose absorption|REACTOME|R-HSA-8981373|pathway|https://reactome.org|biological_process|GO_0106001|biological_process
GO:0098856|pathway_to_biological_process|Intestinal lipid absorption|REACTOME|R-HSA-8963678|pathway|https://reactome.org|biological_process|GO_0098856|biological_process
GO:0006631|pathway_to_biological_process|Intracellular metabolism of fatty acids regulates insulin secretion|REACTOME|R-HSA-434313|pathway|https://reactome.org|biological_process|GO_0006631|biological_process
GO:0015671|pathway_to_biological_process|Intracellular oxygen transport|REACTOME|R-HSA-8981607|pathway|https://reactome.org|biological_process|GO_0015671|biological_process
GO:0035735|pathway_to_biological_process|Intraflagellar transport|REACTOME|R-HSA-5620924|pathway|https://reactome.org|biological_process|GO_0035735|biological_process
GO:0097193|pathway_to_biological_process|Intrinsic Pathway for Apoptosis|REACTOME|R-HSA-109606|pathway|https://reactome.org|biological_process|GO_0097193|biological_process
GO:0007597|pathway_to_biological_process|Intrinsic Pathway of Fibrin Clot Formation|REACTOME|R-HSA-140837|pathway|https://reactome.org|biological_process|GO_0007597|biological_process
GO:0034220|pathway_to_biological_process|Ion channel transport|REACTOME|R-HSA-983712|pathway|https://reactome.org|biological_process|GO_0034220|biological_process
GO:1903779|pathway_to_biological_process|Ion homeostasis|REACTOME|R-HSA-5578775|pathway|https://reactome.org|biological_process|GO_1903779|biological_process
GO:0006879|pathway_to_biological_process|Iron uptake and transport|REACTOME|R-HSA-917937|pathway|https://reactome.org|biological_process|GO_0006879|biological_process
GO:0007254|pathway_to_biological_process|JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1|REACTOME|R-HSA-450321|pathway|https://reactome.org|biological_process|GO_0007254|biological_process
GO:0018146|pathway_to_biological_process|Keratan sulfate biosynthesis|REACTOME|R-HSA-2022854|pathway|https://reactome.org|biological_process|GO_0018146|biological_process
GO:0042340|pathway_to_biological_process|Keratan sulfate degradation|REACTOME|R-HSA-2022857|pathway|https://reactome.org|biological_process|GO_0042340|biological_process
GO:0042339|pathway_to_biological_process|Keratan sulfate/keratin metabolism|REACTOME|R-HSA-1638074|pathway|https://reactome.org|biological_process|GO_0042339|biological_process
GO:0031424|pathway_to_biological_process|Keratinization|REACTOME|R-HSA-6805567|pathway|https://reactome.org|biological_process|GO_0031424|biological_process
GO:1902224|pathway_to_biological_process|Ketone body metabolism|REACTOME|R-HSA-74182|pathway|https://reactome.org|biological_process|GO_1902224|biological_process
GO:0001822|pathway_to_biological_process|Kidney development|REACTOME|R-HSA-9830369|pathway|https://reactome.org|biological_process|GO_0001822|biological_process
GO:0031343|pathway_to_biological_process|Killing mechanisms|REACTOME|R-HSA-9664420|pathway|https://reactome.org|biological_process|GO_0031343|biological_process
GO:0007018|pathway_to_biological_process|Kinesins|REACTOME|R-HSA-983189|pathway|https://reactome.org|biological_process|GO_0007018|biological_process
GO:0034383|pathway_to_biological_process|LDL clearance|REACTOME|R-HSA-8964038|pathway|https://reactome.org|biological_process|GO_0034383|biological_process
GO:0034374|pathway_to_biological_process|LDL remodeling|REACTOME|R-HSA-8964041|pathway|https://reactome.org|biological_process|GO_0034374|biological_process
GO:0002862|pathway_to_biological_process|LTC4-CYSLTR mediated IL4 production|REACTOME|R-HSA-9664535|pathway|https://reactome.org|biological_process|GO_0002862|biological_process
GO:0005989|pathway_to_biological_process|Lactose synthesis|REACTOME|R-HSA-5653890|pathway|https://reactome.org|biological_process|GO_0005989|biological_process
GO:0061738|pathway_to_biological_process|Late endosomal microautophagy|REACTOME|R-HSA-9615710|pathway|https://reactome.org|biological_process|GO_0061738|biological_process
GO:0052572|pathway_to_biological_process|Latent infection - Other responses of Mtb to phagocytosis|REACTOME|R-HSA-1222499|pathway|https://reactome.org|biological_process|GO_0052572|biological_process
GO:0001867|pathway_to_biological_process|Lectin pathway of complement activation|REACTOME|R-HSA-166662|pathway|https://reactome.org|biological_process|GO_0001867|biological_process
GO:0051701|pathway_to_biological_process|Leishmania infection|REACTOME|R-HSA-9658195|pathway|https://reactome.org|biological_process|GO_0051701|biological_process
GO:0031342|pathway_to_biological_process|Leishmania parasite growth and survival|REACTOME|R-HSA-9664433|pathway|https://reactome.org|biological_process|GO_0031342|biological_process
GO:0006909|pathway_to_biological_process|Leishmania phagocytosis|REACTOME|R-HSA-9664417|pathway|https://reactome.org|biological_process|GO_0006909|biological_process
GO:0043651|pathway_to_biological_process|Linoleic acid (LA) metabolism|REACTOME|R-HSA-2046105|pathway|https://reactome.org|biological_process|GO_0043651|biological_process
GO:0034389|pathway_to_biological_process|Lipid particle organization|REACTOME|R-HSA-8964572|pathway|https://reactome.org|biological_process|GO_0034389|biological_process
GO:0061724|pathway_to_biological_process|Lipophagy|REACTOME|R-HSA-9613354|pathway|https://reactome.org|biological_process|GO_0061724|biological_process
GO:0046718|pathway_to_biological_process|Listeria monocytogenes entry into host cells|REACTOME|R-HSA-8876384|pathway|https://reactome.org|biological_process|GO_0046718|biological_process
GO:0007268|pathway_to_biological_process|Long-term potentiation|REACTOME|R-HSA-9620244|pathway|https://reactome.org|biological_process|GO_0007268|biological_process
GO:0006554|pathway_to_biological_process|Lysine catabolism|REACTOME|R-HSA-71064|pathway|https://reactome.org|biological_process|GO_0006554|biological_process
GO:0009313|pathway_to_biological_process|Lysosomal oligosaccharide catabolism|REACTOME|R-HSA-8853383|pathway|https://reactome.org|biological_process|GO_0009313|biological_process
GO:0000087|pathway_to_biological_process|M Phase|REACTOME|R-HSA-68886|pathway|https://reactome.org|biological_process|GO_0000087|biological_process
GO:0051403|pathway_to_biological_process|MAP kinase activation|REACTOME|R-HSA-450294|pathway|https://reactome.org|biological_process|GO_0051403|biological_process
GO:0007346|pathway_to_biological_process|MASTL Facilitates Mitotic Progression|REACTOME|R-HSA-2465910|pathway|https://reactome.org|biological_process|GO_0007346|biological_process
GO:0006307|pathway_to_biological_process|MGMT-mediated DNA damage reversal|REACTOME|R-HSA-5657655|pathway|https://reactome.org|biological_process|GO_0006307|biological_process
GO:0019886|pathway_to_biological_process|MHC class II antigen presentation|REACTOME|R-HSA-2132295|pathway|https://reactome.org|biological_process|GO_0019886|biological_process
GO:0016236|pathway_to_biological_process|Macroautophagy|REACTOME|R-HSA-1632852|pathway|https://reactome.org|biological_process|GO_0016236|biological_process
GO:0043490|pathway_to_biological_process|Malate-aspartate shuttle|REACTOME|R-HSA-9856872|pathway|https://reactome.org|biological_process|GO_0043490|biological_process
GO:0044003|pathway_to_biological_process|Manipulation of host energy metabolism|REACTOME|R-HSA-9636667|pathway|https://reactome.org|biological_process|GO_0044003|biological_process
GO:0160021|pathway_to_biological_process|Maternal to zygotic transition (MZT)|REACTOME|R-HSA-9816359|pathway|https://reactome.org|biological_process|GO_0160021|biological_process
GO:0019082|pathway_to_biological_process|Maturation of nucleoprotein|REACTOME|R-HSA-9694631|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of nucleoprotein|REACTOME|R-HSA-9683610|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of protein 3a|REACTOME|R-HSA-9694719|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of protein 3a|REACTOME|R-HSA-9683673|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of protein M|REACTOME|R-HSA-9694594|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of protein M|REACTOME|R-HSA-9683612|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of spike protein|REACTOME|R-HSA-9694548|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Maturation of spike protein|REACTOME|R-HSA-9683686|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0042438|pathway_to_biological_process|Melanin biosynthesis|REACTOME|R-HSA-5662702|pathway|https://reactome.org|biological_process|GO_0042438|biological_process
GO:0061024|pathway_to_biological_process|Membrane Trafficking|REACTOME|R-HSA-199991|pathway|https://reactome.org|biological_process|GO_0061024|biological_process
GO:0075733|pathway_to_biological_process|Membrane binding and targetting of GAG proteins|REACTOME|R-HSA-174490|pathway|https://reactome.org|biological_process|GO_0075733|biological_process
GO:0008152|pathway_to_biological_process|Metabolism|REACTOME|R-HSA-1430728|pathway|https://reactome.org|biological_process|GO_0008152|biological_process
GO:0002003|pathway_to_biological_process|Metabolism of Angiotensinogen to Angiotensins|REACTOME|R-HSA-2022377|pathway|https://reactome.org|biological_process|GO_0002003|biological_process
GO:0016070|pathway_to_biological_process|Metabolism of RNA|REACTOME|R-HSA-8953854|pathway|https://reactome.org|biological_process|GO_0016070|biological_process
GO:0044238|pathway_to_biological_process|Metabolism of amino acids and derivatives|REACTOME|R-HSA-71291|pathway|https://reactome.org|biological_process|GO_0044238|biological_process
GO:0006775|pathway_to_biological_process|Metabolism of fat-soluble vitamins|REACTOME|R-HSA-6806667|pathway|https://reactome.org|biological_process|GO_0006775|biological_process
GO:0046655|pathway_to_biological_process|Metabolism of folate and pterines|REACTOME|R-HSA-196757|pathway|https://reactome.org|biological_process|GO_0046655|biological_process
GO:0001887|pathway_to_biological_process|Metabolism of ingested H2SeO4 and H2SeO3 into H2Se|REACTOME|R-HSA-2408550|pathway|https://reactome.org|biological_process|GO_0001887|biological_process
GO:0001887|pathway_to_biological_process|Metabolism of ingested MeSeO2H into MeSeH|REACTOME|R-HSA-5263617|pathway|https://reactome.org|biological_process|GO_0001887|biological_process
GO:0001887|pathway_to_biological_process|Metabolism of ingested SeMet, Sec, MeSec into H2Se|REACTOME|R-HSA-2408508|pathway|https://reactome.org|biological_process|GO_0001887|biological_process
GO:0006629|pathway_to_biological_process|Metabolism of lipids|REACTOME|R-HSA-556833|pathway|https://reactome.org|biological_process|GO_0006629|biological_process
GO:0046209|pathway_to_biological_process|Metabolism of nitric oxide: NOS3 activation and regulation|REACTOME|R-HSA-202131|pathway|https://reactome.org|biological_process|GO_0046209|biological_process
GO:0055086|pathway_to_biological_process|Metabolism of nucleotides|REACTOME|R-HSA-15869|pathway|https://reactome.org|biological_process|GO_0055086|biological_process
GO:0006595|pathway_to_biological_process|Metabolism of polyamines|REACTOME|R-HSA-351202|pathway|https://reactome.org|biological_process|GO_0006595|biological_process
GO:0006778|pathway_to_biological_process|Metabolism of porphyrins|REACTOME|R-HSA-189445|pathway|https://reactome.org|biological_process|GO_0006778|biological_process
GO:0019538|pathway_to_biological_process|Metabolism of proteins|REACTOME|R-HSA-392499|pathway|https://reactome.org|biological_process|GO_0019538|biological_process
GO:0042429|pathway_to_biological_process|Metabolism of serotonin|REACTOME|R-HSA-380612|pathway|https://reactome.org|biological_process|GO_0042429|biological_process
GO:0008202|pathway_to_biological_process|Metabolism of steroids|REACTOME|R-HSA-8957322|pathway|https://reactome.org|biological_process|GO_0008202|biological_process
GO:0042373|pathway_to_biological_process|Metabolism of vitamin K|REACTOME|R-HSA-6806664|pathway|https://reactome.org|biological_process|GO_0042373|biological_process
GO:0006767|pathway_to_biological_process|Metabolism of water-soluble vitamins and cofactors|REACTOME|R-HSA-196849|pathway|https://reactome.org|biological_process|GO_0006767|biological_process
GO:0044847|pathway_to_biological_process|Metal ion assimilation from the host|REACTOME|R-HSA-9638482|pathway|https://reactome.org|biological_process|GO_0044847|biological_process
GO:0019509|pathway_to_biological_process|Methionine salvage pathway|REACTOME|R-HSA-1237112|pathway|https://reactome.org|biological_process|GO_0019509|biological_process
GO:0032259|pathway_to_biological_process|Methylation|REACTOME|R-HSA-156581|pathway|https://reactome.org|biological_process|GO_0032259|biological_process
GO:0001887|pathway_to_biological_process|Methylation of MeSeH for excretion|REACTOME|R-HSA-2408552|pathway|https://reactome.org|biological_process|GO_0001887|biological_process
GO:0010586|pathway_to_biological_process|MicroRNA (miRNA) biogenesis|REACTOME|R-HSA-203927|pathway|https://reactome.org|biological_process|GO_0010586|biological_process
GO:0006705|pathway_to_biological_process|Mineralocorticoid biosynthesis|REACTOME|R-HSA-193993|pathway|https://reactome.org|biological_process|GO_0006705|biological_process
GO:1903604|pathway_to_biological_process|Miscellaneous substrates|REACTOME|R-HSA-211958|pathway|https://reactome.org|biological_process|GO_1903604|biological_process
GO:0055085|pathway_to_biological_process|Miscellaneous transport and binding events|REACTOME|R-HSA-5223345|pathway|https://reactome.org|biological_process|GO_0055085|biological_process
GO:0006298|pathway_to_biological_process|Mismatch Repair|REACTOME|R-HSA-5358508|pathway|https://reactome.org|biological_process|GO_0006298|biological_process
GO:0006635|pathway_to_biological_process|Mitochondrial Fatty Acid Beta-Oxidation|REACTOME|R-HSA-77289|pathway|https://reactome.org|biological_process|GO_0006635|biological_process
GO:0000957|pathway_to_biological_process|Mitochondrial RNA degradation|REACTOME|R-HSA-9836573|pathway|https://reactome.org|biological_process|GO_0000957|biological_process
GO:1990845|pathway_to_biological_process|Mitochondrial Uncoupling|REACTOME|R-HSA-166187|pathway|https://reactome.org|biological_process|GO_1990845|biological_process
GO:0007005|pathway_to_biological_process|Mitochondrial biogenesis|REACTOME|R-HSA-1592230|pathway|https://reactome.org|biological_process|GO_0007005|biological_process
GO:0006851|pathway_to_biological_process|Mitochondrial calcium ion transport|REACTOME|R-HSA-8949215|pathway|https://reactome.org|biological_process|GO_0006851|biological_process
GO:0016226|pathway_to_biological_process|Mitochondrial iron-sulfur cluster biogenesis|REACTOME|R-HSA-1362409|pathway|https://reactome.org|biological_process|GO_0016226|biological_process
GO:0016556|pathway_to_biological_process|Mitochondrial mRNA modification|REACTOME|R-HSA-9937008|pathway|https://reactome.org|biological_process|GO_0016556|biological_process
GO:0035694|pathway_to_biological_process|Mitochondrial protein degradation|REACTOME|R-HSA-9837999|pathway|https://reactome.org|biological_process|GO_0035694|biological_process
GO:0006626|pathway_to_biological_process|Mitochondrial protein import|REACTOME|R-HSA-1268020|pathway|https://reactome.org|biological_process|GO_0006626|biological_process
GO:0070126|pathway_to_biological_process|Mitochondrial ribosome-associated quality control|REACTOME|R-HSA-9937383|pathway|https://reactome.org|biological_process|GO_0070126|biological_process
GO:0006391|pathway_to_biological_process|Mitochondrial transcription initiation|REACTOME|R-HSA-163282|pathway|https://reactome.org|biological_process|GO_0006391|biological_process
GO:0006393|pathway_to_biological_process|Mitochondrial transcription termination|REACTOME|R-HSA-163316|pathway|https://reactome.org|biological_process|GO_0006393|biological_process
GO:0032543|pathway_to_biological_process|Mitochondrial translation|REACTOME|R-HSA-5368287|pathway|https://reactome.org|biological_process|GO_0032543|biological_process
GO:0070125|pathway_to_biological_process|Mitochondrial translation elongation|REACTOME|R-HSA-5389840|pathway|https://reactome.org|biological_process|GO_0070125|biological_process
GO:0070124|pathway_to_biological_process|Mitochondrial translation initiation|REACTOME|R-HSA-5368286|pathway|https://reactome.org|biological_process|GO_0070124|biological_process
GO:0070126|pathway_to_biological_process|Mitochondrial translation termination|REACTOME|R-HSA-5419276|pathway|https://reactome.org|biological_process|GO_0070126|biological_process
GO:0000423|pathway_to_biological_process|Mitophagy|REACTOME|R-HSA-5205647|pathway|https://reactome.org|biological_process|GO_0000423|biological_process
GO:0007091|pathway_to_biological_process|Mitotic Metaphase/Anaphase Transition|REACTOME|R-HSA-68881|pathway|https://reactome.org|biological_process|GO_0007091|biological_process
GO:0000236|pathway_to_biological_process|Mitotic Prometaphase|REACTOME|R-HSA-68877|pathway|https://reactome.org|biological_process|GO_0000236|biological_process
