chr|end|id|source|source_url|start
chr17|63873726|CHR17_63873667_63873726_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63873667
chr17|63881912|CHR17_63881853_63881912_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63881853
chr17|63896621|CHR17_63896562_63896621_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63896562
chr17|63911307|CHR17_63911248_63911307_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63911248
chr17|63918887|CHR17_63918828_63918887_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63918828
chr17|63918887|CHR17_63918828_63918887_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63918828
chr17|63931414|CHR17_63931355_63931414_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63931355
chr17|63932380|CHR17_63932321_63932380_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63932321
chr17|63989489|CHR17_63989430_63989489_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63989430
chr17|63998361|CHR17_63998302_63998361_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|63998302
chr17|64006811|CHR17_64006752_64006811_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64006752
chr17|64006989|CHR17_64006930_64006989_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64006930
chr17|64020673|CHR17_64020614_64020673_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64020614
chr17|64130190|CHR17_64130131_64130190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64130131
chr17|64230783|CHR17_64230724_64230783_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64230724
chr17|64263308|CHR17_64263249_64263308_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64263249
chr17|64497101|CHR17_64497042_64497101_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64497042
chr17|64502272|CHR17_64502213_64502272_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64502213
chr17|64506338|CHR17_64506279_64506338_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64506279
chr17|64506524|CHR17_64506465_64506524_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64506465
chr17|64506783|CHR17_64506724_64506783_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64506724
chr17|64507001|CHR17_64506942_64507001_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64506942
chr17|64662066|CHR17_64662007_64662066_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64662007
chr17|64662356|CHR17_64662297_64662356_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64662297
chr17|64897309|CHR17_64897250_64897309_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64897250
chr17|64919517|CHR17_64919458_64919517_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64919458
chr17|64966118|CHR17_64966059_64966118_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|64966059
chr17|65056654|CHR17_65056595_65056654_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65056595
chr17|65056789|CHR17_65056730_65056789_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65056730
chr17|65137446|CHR17_65137387_65137446_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65137387
chr17|65541502|CHR17_65541443_65541502_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65541443
chr17|65560366|CHR17_65560307_65560366_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65560307
chr17|65560975|CHR17_65560916_65560975_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65560916
chr17|65561211|CHR17_65561152_65561211_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65561152
chr17|65561671|CHR17_65561612_65561671_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65561612
chr17|65826500|CHR17_65826441_65826500_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|65826441
chr17|66191918|CHR17_66191859_66191918_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|66191859
chr17|66192125|CHR17_66192066_66192125_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|66192066
chr17|66229448|CHR17_66229389_66229448_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|66229389
chr17|66302626|CHR17_66302567_66302626_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|66302567
chr17|66877307|CHR17_66877248_66877307_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|66877248
chr17|67044485|CHR17_67044426_67044485_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67044426
chr17|67044609|CHR17_67044550_67044609_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67044550
chr17|67245227|CHR17_67245168_67245227_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67245168
chr17|67246002|CHR17_67245943_67246002_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67245943
chr17|67366008|CHR17_67365949_67366008_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67365949
chr17|67366626|CHR17_67366567_67366626_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67366567
chr17|67376688|CHR17_67376629_67376688_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67376629
chr17|67377498|CHR17_67377439_67377498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67377439
chr17|67378121|CHR17_67378062_67378121_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67378062
chr17|67717946|CHR17_67717887_67717946_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67717887
chr17|67825513|CHR17_67825454_67825513_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67825454
chr17|67826060|CHR17_67826001_67826060_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67826001
chr17|67993590|CHR17_67993531_67993590_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|67993531
chr17|68035745|CHR17_68035686_68035745_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68035686
chr17|68206006|CHR17_68205947_68206006_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68205947
chr17|68248085|CHR17_68248026_68248085_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68248026
chr17|68249238|CHR17_68249179_68249238_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68249179
chr17|68259180|CHR17_68259121_68259180_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68259121
chr17|68283743|CHR17_68283684_68283743_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68283684
chr17|68291176|CHR17_68291117_68291176_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68291117
chr17|68291285|CHR17_68291226_68291285_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68291226
chr17|68291548|CHR17_68291489_68291548_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68291489
chr17|68400218|CHR17_68400159_68400218_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68400159
chr17|68457528|CHR17_68457469_68457528_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68457469
chr17|68512010|CHR17_68511951_68512010_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68511951
chr17|68512440|CHR17_68512381_68512440_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68512381
chr17|68601416|CHR17_68601357_68601416_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68601357
chr17|68955421|CHR17_68955362_68955421_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|68955362
chr17|69060976|CHR17_69060917_69060976_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69060917
chr17|69067653|CHR17_69067594_69067653_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69067594
chr17|69115492|CHR17_69115433_69115492_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69115433
chr17|69141944|CHR17_69141885_69141944_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69141885
chr17|69228726|CHR17_69228667_69228726_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69228667
chr17|69327147|CHR17_69327088_69327147_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69327088
chr17|69327150|CHR17_69327091_69327150_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69327091
chr17|69327182|CHR17_69327123_69327182_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69327123
chr17|69414728|CHR17_69414669_69414728_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69414669
chr17|69485521|CHR17_69485462_69485521_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69485462
chr17|69502393|CHR17_69502334_69502393_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|69502334
chr17|70075335|CHR17_70075276_70075335_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|70075276
chr17|70168623|CHR17_70168564_70168623_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|70168564
chr17|70169549|CHR17_70169490_70169549_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|70169490
chr17|72121030|CHR17_72120971_72121030_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|72120971
chr17|73092737|CHR17_73092678_73092737_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73092678
chr17|73099781|CHR17_73099722_73099781_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73099722
chr17|73150868|CHR17_73150809_73150868_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73150809
chr17|73165020|CHR17_73164961_73165020_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73164961
chr17|73192820|CHR17_73192761_73192820_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73192761
chr17|73193068|CHR17_73193009_73193068_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73193009
chr17|73232328|CHR17_73232269_73232328_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73232269
chr17|73232704|CHR17_73232645_73232704_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73232645
chr17|73233222|CHR17_73233163_73233222_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73233163
chr17|73310964|CHR17_73310905_73310964_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73310905
chr17|73312050|CHR17_73311991_73312050_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73311991
chr17|73437734|CHR17_73437675_73437734_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73437675
chr17|74203688|CHR17_74203629_74203688_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74203629
chr17|74213581|CHR17_74213522_74213581_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74213522
chr17|74274209|CHR17_74274150_74274209_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74274150
chr17|74326244|CHR17_74326185_74326244_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74326185
chr17|74361916|CHR17_74361857_74361916_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74361857
chr17|74362160|CHR17_74362101_74362160_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74362101
chr17|74424777|CHR17_74424718_74424777_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74424718
chr17|74431015|CHR17_74430956_74431015_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74430956
chr17|74431394|CHR17_74431335_74431394_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74431335
chr17|74433731|CHR17_74433672_74433731_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74433672
chr17|74466416|CHR17_74466357_74466416_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74466357
chr17|74466519|CHR17_74466460_74466519_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74466460
chr17|74466644|CHR17_74466585_74466644_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74466585
chr17|74531523|CHR17_74531464_74531523_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74531464
chr17|74546139|CHR17_74546080_74546139_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74546080
chr17|74592316|CHR17_74592257_74592316_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74592257
chr17|74623787|CHR17_74623728_74623787_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74623728
chr17|74712972|CHR17_74712913_74712972_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74712913
chr17|74737266|CHR17_74737207_74737266_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74737207
chr17|74748638|CHR17_74748579_74748638_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74748579
chr17|74776386|CHR17_74776327_74776386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74776327
chr17|74776509|CHR17_74776450_74776509_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74776450
chr17|74859961|CHR17_74859902_74859961_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74859902
chr17|74860933|CHR17_74860874_74860933_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74860874
chr17|74861539|CHR17_74861480_74861539_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74861480
chr17|74873023|CHR17_74872964_74873023_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74872964
chr17|74893682|CHR17_74893623_74893682_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74893623
chr17|74923304|CHR17_74923245_74923304_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74923245
chr17|74924312|CHR17_74924253_74924312_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74924253
chr17|74924679|CHR17_74924620_74924679_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74924620
chr17|74935908|CHR17_74935849_74935908_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74935849
chr17|74972808|CHR17_74972749_74972808_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74972749
chr17|74987642|CHR17_74987583_74987642_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74987583
chr17|75012687|CHR17_75012628_75012687_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75012628
chr17|75032585|CHR17_75032526_75032585_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75032526
chr17|75047013|CHR17_75046954_75047013_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75046954
chr17|75047235|CHR17_75047176_75047235_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75047176
chr17|75079059|CHR17_75079000_75079059_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75079000
chr17|75087775|CHR17_75087716_75087775_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75087716
chr17|75087972|CHR17_75087913_75087972_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75087913
chr17|75091712|CHR17_75091653_75091712_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75091653
chr17|75109981|CHR17_75109922_75109981_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75109922
chr17|75131791|CHR17_75131732_75131791_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75131732
chr17|75154561|CHR17_75154502_75154561_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75154502
chr17|75168209|CHR17_75168150_75168209_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75168150
chr17|75183008|CHR17_75182949_75183008_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75182949
chr17|75205689|CHR17_75205630_75205689_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75205630
chr17|75261040|CHR17_75260981_75261040_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75260981
chr17|75261319|CHR17_75261260_75261319_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75261260
chr17|75261652|CHR17_75261593_75261652_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75261593
chr17|75261678|CHR17_75261619_75261678_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75261619
chr17|75261904|CHR17_75261845_75261904_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75261845
chr17|75270222|CHR17_75270163_75270222_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75270163
chr17|75289447|CHR17_75289388_75289447_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75289388
chr17|75393901|CHR17_75393842_75393901_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75393842
chr17|75405723|CHR17_75405664_75405723_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75405664
chr17|75456660|CHR17_75456601_75456660_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75456601
chr17|75515586|CHR17_75515527_75515586_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75515527
chr17|75516538|CHR17_75516479_75516538_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75516479
chr17|75525062|CHR17_75525003_75525062_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75525003
chr17|75525728|CHR17_75525669_75525728_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75525669
chr17|75587810|CHR17_75587751_75587810_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75587751
chr17|75633453|CHR17_75633394_75633453_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75633394
chr17|75634070|CHR17_75634011_75634070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75634011
chr17|75640126|CHR17_75640067_75640126_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75640067
chr17|75646422|CHR17_75646363_75646422_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75646363
chr17|75646649|CHR17_75646590_75646649_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75646590
chr17|75667203|CHR17_75667144_75667203_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75667144
chr17|75667348|CHR17_75667289_75667348_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75667289
chr17|75720768|CHR17_75720709_75720768_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75720709
chr17|75721369|CHR17_75721310_75721369_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75721310
chr17|75721527|CHR17_75721468_75721527_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75721468
chr17|75765241|CHR17_75765182_75765241_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75765182
chr17|75779827|CHR17_75779768_75779827_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75779768
chr17|75784843|CHR17_75784784_75784843_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75784784
chr17|75844589|CHR17_75844530_75844589_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75844530
chr17|75844774|CHR17_75844715_75844774_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75844715
chr17|75855384|CHR17_75855325_75855384_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75855325
chr17|75878630|CHR17_75878571_75878630_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75878571
chr17|75897000|CHR17_75896941_75897000_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75896941
chr17|75904933|CHR17_75904874_75904933_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75904874
chr17|75905142|CHR17_75905083_75905142_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75905083
chr17|75914298|CHR17_75914239_75914298_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75914239
chr17|75920122|CHR17_75920063_75920122_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75920063
chr17|75927578|CHR17_75927519_75927578_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75927519
chr17|75929995|CHR17_75929936_75929995_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75929936
chr17|75941101|CHR17_75941042_75941101_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75941042
chr17|75979177|CHR17_75979118_75979177_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75979118
chr17|75979250|CHR17_75979191_75979250_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75979191
chr17|75979445|CHR17_75979386_75979445_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75979386
chr17|75979498|CHR17_75979439_75979498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75979439
chr17|75991601|CHR17_75991542_75991601_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75991542
chr17|76000432|CHR17_76000373_76000432_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76000373
chr17|76000560|CHR17_76000501_76000560_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76000501
chr17|76001391|CHR17_76001332_76001391_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76001332
chr17|76027355|CHR17_76027296_76027355_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76027296
chr17|76027485|CHR17_76027426_76027485_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76027426
chr17|76072077|CHR17_76072018_76072077_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76072018
chr17|76072556|CHR17_76072497_76072556_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76072497
chr17|76074791|CHR17_76074732_76074791_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76074732
chr17|76077241|CHR17_76077182_76077241_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76077182
chr17|76103803|CHR17_76103744_76103803_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76103744
chr17|76141294|CHR17_76141235_76141294_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76141235
chr17|76240508|CHR17_76240449_76240508_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76240449
chr17|76265212|CHR17_76265153_76265212_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76265153
chr17|76265363|CHR17_76265304_76265363_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76265304
chr17|76353965|CHR17_76353906_76353965_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76353906
chr17|76354247|CHR17_76354188_76354247_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76354188
chr17|76384619|CHR17_76384560_76384619_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76384560
chr17|76385302|CHR17_76385243_76385302_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76385243
chr17|76385657|CHR17_76385598_76385657_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76385598
chr17|76399612|CHR17_76399553_76399612_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76399553
chr17|76453199|CHR17_76453140_76453199_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76453140
chr17|76467657|CHR17_76467598_76467657_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76467598
chr17|76493203|CHR17_76493144_76493203_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76493144
chr17|76501472|CHR17_76501413_76501472_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76501413
chr17|76527540|CHR17_76527481_76527540_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76527481
chr17|76527883|CHR17_76527824_76527883_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76527824
chr17|76537758|CHR17_76537699_76537758_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76537699
chr17|76537975|CHR17_76537916_76537975_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76537916
chr17|76540054|CHR17_76539995_76540054_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76539995
chr17|76551178|CHR17_76551119_76551178_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76551119
chr17|76557732|CHR17_76557673_76557732_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76557673
chr17|76566035|CHR17_76565976_76566035_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76565976
chr17|76568850|CHR17_76568791_76568850_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76568791
