id|chr|end|label|source|source_url|start
chr22_30423932_30423991_grch38|chr22|30423991|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30423932
chr22_30425512_30425571_grch38|chr22|30425571|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30425512
chr22_30425755_30425814_grch38|chr22|30425814|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30425755
chr22_30426701_30426760_grch38|chr22|30426760|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30426701
chr22_30427155_30427214_grch38|chr22|30427214|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30427155
chr22_30471972_30472031_grch38|chr22|30472031|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30471972
chr22_30505685_30505744_grch38|chr22|30505744|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30505685
chr22_30560766_30560825_grch38|chr22|30560825|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30560766
chr22_30564891_30564950_grch38|chr22|30564950|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30564891
chr22_30572856_30572915_grch38|chr22|30572915|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30572856
chr22_30591900_30591959_grch38|chr22|30591959|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30591900
chr22_30606766_30606825_grch38|chr22|30606825|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30606766
chr22_30607137_30607196_grch38|chr22|30607196|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30607137
chr22_30607259_30607318_grch38|chr22|30607318|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30607259
chr22_30635732_30635791_grch38|chr22|30635791|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30635732
chr22_30636403_30636462_grch38|chr22|30636462|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30636403
chr22_30667839_30667898_grch38|chr22|30667898|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30667839
chr22_30694825_30694884_grch38|chr22|30694884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30694825
chr22_30968242_30968301_grch38|chr22|30968301|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30968242
chr22_30968443_30968502_grch38|chr22|30968502|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30968443
chr22_31081269_31081328_grch38|chr22|31081328|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31081269
chr22_31091285_31091344_grch38|chr22|31091344|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31091285
chr22_31107558_31107617_grch38|chr22|31107617|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31107558
chr22_31122917_31122976_grch38|chr22|31122976|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31122917
chr22_31127726_31127785_grch38|chr22|31127785|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31127726
chr22_31137744_31137803_grch38|chr22|31137803|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31137744
chr22_31140498_31140557_grch38|chr22|31140557|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31140498
chr22_31160178_31160237_grch38|chr22|31160237|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31160178
chr22_31212206_31212265_grch38|chr22|31212265|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31212206
chr22_31248338_31248397_grch38|chr22|31248397|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31248338
chr22_31292478_31292537_grch38|chr22|31292537|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31292478
chr22_31345718_31345777_grch38|chr22|31345777|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31345718
chr22_31346313_31346372_grch38|chr22|31346372|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31346313
chr22_31346564_31346623_grch38|chr22|31346623|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31346564
chr22_31399555_31399614_grch38|chr22|31399614|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31399555
chr22_31489546_31489605_grch38|chr22|31489605|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31489546
chr22_31489832_31489891_grch38|chr22|31489891|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31489832
chr22_31489935_31489994_grch38|chr22|31489994|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31489935
chr22_31490021_31490080_grch38|chr22|31490080|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31490021
chr22_31496240_31496299_grch38|chr22|31496299|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31496240
chr22_31496398_31496457_grch38|chr22|31496457|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31496398
chr22_31496487_31496546_grch38|chr22|31496546|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31496487
chr22_31528745_31528804_grch38|chr22|31528804|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31528745
chr22_31614315_31614374_grch38|chr22|31614374|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31614315
chr22_31630825_31630884_grch38|chr22|31630884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31630825
chr22_31662205_31662264_grch38|chr22|31662264|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31662205
chr22_31662426_31662485_grch38|chr22|31662485|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31662426
chr22_31753925_31753984_grch38|chr22|31753984|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31753925
chr22_31754040_31754099_grch38|chr22|31754099|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31754040
chr22_31754916_31754975_grch38|chr22|31754975|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31754916
chr22_31784828_31784887_grch38|chr22|31784887|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31784828
chr22_31792638_31792697_grch38|chr22|31792697|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31792638
chr22_31802854_31802913_grch38|chr22|31802913|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31802854
chr22_31873285_31873344_grch38|chr22|31873344|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31873285
chr22_31906654_31906713_grch38|chr22|31906713|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31906654
chr22_31944486_31944545_grch38|chr22|31944545|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31944486
chr22_31944698_31944757_grch38|chr22|31944757|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|31944698
chr22_32043032_32043091_grch38|chr22|32043091|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32043032
chr22_32043213_32043272_grch38|chr22|32043272|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32043213
chr22_32159293_32159352_grch38|chr22|32159352|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32159293
chr22_32202510_32202569_grch38|chr22|32202569|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32202510
chr22_32204733_32204792_grch38|chr22|32204792|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32204733
chr22_32255337_32255396_grch38|chr22|32255396|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32255337
chr22_32354828_32354887_grch38|chr22|32354887|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32354828
chr22_32354918_32354977_grch38|chr22|32354977|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32354918
chr22_32412237_32412296_grch38|chr22|32412296|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32412237
chr22_32464436_32464495_grch38|chr22|32464495|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32464436
chr22_32474762_32474821_grch38|chr22|32474821|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32474762
chr22_32487240_32487299_grch38|chr22|32487299|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32487240
chr22_32801656_32801715_grch38|chr22|32801715|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|32801656
chr22_33058371_33058430_grch38|chr22|33058430|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|33058371
chr22_33801371_33801430_grch38|chr22|33801430|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|33801371
chr22_33920457_33920516_grch38|chr22|33920516|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|33920457
chr22_33922897_33922956_grch38|chr22|33922956|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|33922897
chr22_35066087_35066146_grch38|chr22|35066146|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35066087
chr22_35253547_35253606_grch38|chr22|35253606|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35253547
chr22_35257449_35257508_grch38|chr22|35257508|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35257449
chr22_35299845_35299904_grch38|chr22|35299904|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35299845
chr22_35381047_35381106_grch38|chr22|35381106|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35381047
chr22_35400093_35400152_grch38|chr22|35400152|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35400093
chr22_35540445_35540504_grch38|chr22|35540504|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35540445
chr22_35540803_35540862_grch38|chr22|35540862|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35540803
chr22_35617319_35617378_grch38|chr22|35617378|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35617319
chr22_35648117_35648176_grch38|chr22|35648176|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35648117
chr22_35648397_35648456_grch38|chr22|35648456|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35648397
chr22_35708826_35708885_grch38|chr22|35708885|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35708826
chr22_35838689_35838748_grch38|chr22|35838748|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35838689
chr22_35840454_35840513_grch38|chr22|35840513|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|35840454
chr22_36028491_36028550_grch38|chr22|36028550|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36028491
chr22_36028804_36028863_grch38|chr22|36028863|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36028804
chr22_36156939_36156998_grch38|chr22|36156998|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36156939
chr22_36160745_36160804_grch38|chr22|36160804|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36160745
chr22_36201799_36201858_grch38|chr22|36201858|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36201799
chr22_36204704_36204763_grch38|chr22|36204763|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36204704
chr22_36204825_36204884_grch38|chr22|36204884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36204825
chr22_36239517_36239576_grch38|chr22|36239576|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36239517
chr22_36239968_36240027_grch38|chr22|36240027|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36239968
chr22_36253084_36253143_grch38|chr22|36253143|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36253084
chr22_36387957_36388016_grch38|chr22|36388016|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36387957
chr22_36481607_36481666_grch38|chr22|36481666|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36481607
chr22_36481957_36482016_grch38|chr22|36482016|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36481957
chr22_36506438_36506497_grch38|chr22|36506497|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36506438
chr22_36507030_36507089_grch38|chr22|36507089|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36507030
chr22_36529156_36529215_grch38|chr22|36529215|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36529156
chr22_36703507_36703566_grch38|chr22|36703566|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36703507
chr22_36776107_36776166_grch38|chr22|36776166|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36776107
chr22_36817025_36817084_grch38|chr22|36817084|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36817025
chr22_36817506_36817565_grch38|chr22|36817565|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36817506
chr22_36819489_36819548_grch38|chr22|36819548|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36819489
chr22_36860957_36861016_grch38|chr22|36861016|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36860957
chr22_36913079_36913138_grch38|chr22|36913138|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36913079
chr22_36913579_36913638_grch38|chr22|36913638|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36913579
chr22_36921631_36921690_grch38|chr22|36921690|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36921631
chr22_36922000_36922059_grch38|chr22|36922059|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36922000
chr22_37007799_37007858_grch38|chr22|37007858|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37007799
chr22_37019436_37019495_grch38|chr22|37019495|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37019436
chr22_37019708_37019767_grch38|chr22|37019767|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37019708
chr22_37024130_37024189_grch38|chr22|37024189|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37024130
chr22_37051693_37051752_grch38|chr22|37051752|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37051693
chr22_37087214_37087273_grch38|chr22|37087273|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37087214
chr22_37109427_37109486_grch38|chr22|37109486|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37109427
chr22_37109699_37109758_grch38|chr22|37109758|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37109699
chr22_37110511_37110570_grch38|chr22|37110570|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37110511
chr22_37149906_37149965_grch38|chr22|37149965|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37149906
chr22_37188237_37188296_grch38|chr22|37188296|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37188237
chr22_37199381_37199440_grch38|chr22|37199440|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37199381
chr22_37199974_37200033_grch38|chr22|37200033|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37199974
chr22_37212393_37212452_grch38|chr22|37212452|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37212393
chr22_37220719_37220778_grch38|chr22|37220778|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37220719
chr22_37244259_37244318_grch38|chr22|37244318|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37244259
chr22_37244592_37244651_grch38|chr22|37244651|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37244592
chr22_37282459_37282518_grch38|chr22|37282518|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37282459
chr22_37486371_37486430_grch38|chr22|37486430|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37486371
chr22_37491848_37491907_grch38|chr22|37491907|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37491848
chr22_37559727_37559786_grch38|chr22|37559786|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37559727
chr22_37560433_37560492_grch38|chr22|37560492|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37560433
chr22_37579945_37580004_grch38|chr22|37580004|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37579945
chr22_37580077_37580136_grch38|chr22|37580136|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37580077
chr22_37608447_37608506_grch38|chr22|37608506|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37608447
chr22_37608788_37608847_grch38|chr22|37608847|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37608788
chr22_37639420_37639479_grch38|chr22|37639479|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37639420
chr22_37639641_37639700_grch38|chr22|37639700|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37639641
chr22_37641152_37641211_grch38|chr22|37641211|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37641152
chr22_37646794_37646853_grch38|chr22|37646853|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37646794
chr22_37647436_37647495_grch38|chr22|37647495|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37647436
chr22_37658674_37658733_grch38|chr22|37658733|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37658674
chr22_37659156_37659215_grch38|chr22|37659215|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37659156
chr22_37675589_37675648_grch38|chr22|37675648|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37675589
chr22_37678452_37678511_grch38|chr22|37678511|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37678452
chr22_37686294_37686353_grch38|chr22|37686353|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37686294
chr22_37686543_37686602_grch38|chr22|37686602|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37686543
chr22_37691239_37691298_grch38|chr22|37691298|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37691239
chr22_37691769_37691828_grch38|chr22|37691828|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37691769
chr22_37696999_37697058_grch38|chr22|37697058|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37696999
chr22_37746214_37746273_grch38|chr22|37746273|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37746214
chr22_37805199_37805258_grch38|chr22|37805258|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37805199
chr22_37807889_37807948_grch38|chr22|37807948|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37807889
chr22_37844324_37844383_grch38|chr22|37844383|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37844324
chr22_37848756_37848815_grch38|chr22|37848815|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37848756
chr22_37849370_37849429_grch38|chr22|37849429|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37849370
chr22_37905237_37905296_grch38|chr22|37905296|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37905237
chr22_37906284_37906343_grch38|chr22|37906343|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37906284
chr22_37953589_37953648_grch38|chr22|37953648|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37953589
chr22_37953650_37953709_grch38|chr22|37953709|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37953650
chr22_37984533_37984592_grch38|chr22|37984592|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37984533
chr22_38057355_38057414_grch38|chr22|38057414|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38057355
chr22_38084122_38084181_grch38|chr22|38084181|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38084122
chr22_38110674_38110733_grch38|chr22|38110733|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38110674
chr22_38181820_38181879_grch38|chr22|38181879|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38181820
chr22_38201917_38201976_grch38|chr22|38201976|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38201917
chr22_38202039_38202098_grch38|chr22|38202098|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38202039
chr22_38272995_38273054_grch38|chr22|38273054|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38272995
chr22_38293275_38293334_grch38|chr22|38293334|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38293275
chr22_38294129_38294188_grch38|chr22|38294188|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38294129
chr22_38302928_38302987_grch38|chr22|38302987|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38302928
chr22_38314129_38314188_grch38|chr22|38314188|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38314129
chr22_38314585_38314644_grch38|chr22|38314644|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38314585
chr22_38317423_38317482_grch38|chr22|38317482|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38317423
chr22_38336171_38336230_grch38|chr22|38336230|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38336171
chr22_38398482_38398541_grch38|chr22|38398541|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38398482
chr22_38398863_38398922_grch38|chr22|38398922|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38398863
chr22_38455208_38455267_grch38|chr22|38455267|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38455208
chr22_38468047_38468106_grch38|chr22|38468106|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38468047
chr22_38506301_38506360_grch38|chr22|38506360|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38506301
chr22_38570173_38570232_grch38|chr22|38570232|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38570173
chr22_38570321_38570380_grch38|chr22|38570380|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38570321
chr22_38656322_38656381_grch38|chr22|38656381|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38656322
chr22_38656589_38656648_grch38|chr22|38656648|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38656589
chr22_38656611_38656670_grch38|chr22|38656670|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38656611
chr22_38681926_38681985_grch38|chr22|38681985|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38681926
chr22_38700269_38700328_grch38|chr22|38700328|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38700269
chr22_38700657_38700716_grch38|chr22|38700716|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38700657
chr22_38705895_38705954_grch38|chr22|38705954|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38705895
chr22_38754948_38755007_grch38|chr22|38755007|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38754948
chr22_38755436_38755495_grch38|chr22|38755495|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38755436
chr22_38755988_38756047_grch38|chr22|38756047|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38755988
chr22_38778684_38778743_grch38|chr22|38778743|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38778684
chr22_38794133_38794192_grch38|chr22|38794192|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38794133
chr22_38843758_38843817_grch38|chr22|38843817|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38843758
chr22_38844018_38844077_grch38|chr22|38844077|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38844018
chr22_38872206_38872265_grch38|chr22|38872265|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38872206
chr22_38952692_38952751_grch38|chr22|38952751|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38952692
chr22_38957560_38957619_grch38|chr22|38957619|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38957560
chr22_38982351_38982410_grch38|chr22|38982410|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38982351
chr22_38986419_38986478_grch38|chr22|38986478|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38986419
chr22_39014208_39014267_grch38|chr22|39014267|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39014208
chr22_39014242_39014301_grch38|chr22|39014301|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39014242
chr22_39017789_39017848_grch38|chr22|39017848|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39017789
chr22_39018284_39018343_grch38|chr22|39018343|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39018284
chr22_39018696_39018755_grch38|chr22|39018755|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39018696
chr22_39019590_39019649_grch38|chr22|39019649|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39019590
chr22_39020050_39020109_grch38|chr22|39020109|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39020050
chr22_39020856_39020915_grch38|chr22|39020915|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39020856
chr22_39021078_39021137_grch38|chr22|39021137|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39021078
chr22_39021453_39021512_grch38|chr22|39021512|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39021453
chr22_39040615_39040674_grch38|chr22|39040674|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39040615
chr22_39040825_39040884_grch38|chr22|39040884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39040825
chr22_39077016_39077075_grch38|chr22|39077075|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39077016
