id|chr|end|exon_id|exon_number|gene_id|label|source|source_url|start|transcript_id
ense00000990108|chr20|10621414|ENSE00000990108|7|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10621314|ENST00000334534
ense00001386017|chr20|10628030|ENSE00001386017|8|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10622659|ENST00000334534
ense00000990116|chr20|10598752|ENSE00000990116|1|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10598675|ENST00000488816
ense00000990117|chr20|10601819|ENSE00000990117|2|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10601731|ENST00000488816
ense00001934609|chr20|10636438|ENSE00001934609|3|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10636296|ENST00000488816
ense00001875483|chr20|10636829|ENSE00001875483|4|ENSG00000149346|exon|GENCODE|https://www.gencodegenes.org/human/|10636543|ENST00000488816
ense00001740569|chr20|10614229|ENSE00001740569|1|ENSG00000235036|exon|GENCODE|https://www.gencodegenes.org/human/|10612861|ENST00000456064
ense00001871530|chr20|10673999|ENSE00001871530|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10673450|ENST00000254958
ense00001607073|chr20|10673006|ENSE00001607073|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10672701|ENST00000254958
ense00001678466|chr20|10664014|ENSE00001678466|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10663963|ENST00000254958
ense00003654366|chr20|10658722|ENSE00003654366|4|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10658468|ENST00000254958
ense00003730021|chr20|10656458|ENSE00003730021|5|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10656398|ENST00000254958
ense00003752659|chr20|10652598|ENSE00003752659|6|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652468|ENST00000254958
ense00003716574|chr20|10652250|ENSE00003716574|7|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652131|ENST00000254958
ense00003716776|chr20|10651694|ENSE00003716776|8|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10651581|ENST00000254958
ense00003732500|chr20|10650360|ENSE00003732500|9|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10650247|ENST00000254958
ense00003743785|chr20|10649635|ENSE00003743785|10|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649522|ENST00000254958
ense00003740814|chr20|10649107|ENSE00003740814|11|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649061|ENST00000254958
ense00003730345|chr20|10648722|ENSE00003730345|12|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10648549|ENST00000254958
ense00003751289|chr20|10648110|ENSE00003751289|13|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647960|ENST00000254958
ense00003726426|chr20|10647103|ENSE00003726426|14|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10646939|ENST00000254958
ense00003752831|chr20|10646084|ENSE00003752831|15|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645971|ENST00000254958
ense00003468001|chr20|10645469|ENSE00003468001|16|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645356|ENST00000254958
ense00001800294|chr20|10645256|ENSE00001800294|17|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645143|ENST00000254958
ense00003726125|chr20|10644979|ENSE00003726125|18|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644863|ENST00000254958
ense00003723778|chr20|10644384|ENSE00003723778|19|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644357|ENST00000254958
ense00003718897|chr20|10643863|ENSE00003718897|20|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10643778|ENST00000254958
ense00003739154|chr20|10642601|ENSE00003739154|21|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10642488|ENST00000254958
ense00003730865|chr20|10641892|ENSE00003730865|22|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641783|ENST00000254958
ense00003725851|chr20|10641693|ENSE00003725851|23|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641460|ENST00000254958
ense00003753136|chr20|10641244|ENSE00003753136|24|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641113|ENST00000254958
ense00003723870|chr20|10640933|ENSE00003723870|25|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10640783|ENST00000254958
ense00000859115|chr20|10639955|ENSE00000859115|26|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10637684|ENST00000254958
ense00002266505|chr20|10662506|ENSE00002266505|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10662202|ENST00000423891
ense00003562795|chr20|10658722|ENSE00003562795|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10658468|ENST00000423891
ense00003725473|chr20|10656458|ENSE00003725473|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10656398|ENST00000423891
ense00003752389|chr20|10652598|ENSE00003752389|4|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652468|ENST00000423891
ense00003711846|chr20|10652250|ENSE00003711846|5|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652131|ENST00000423891
ense00003738831|chr20|10651694|ENSE00003738831|6|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10651581|ENST00000423891
ense00003711951|chr20|10650360|ENSE00003711951|7|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10650247|ENST00000423891
ense00003754249|chr20|10649635|ENSE00003754249|8|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649522|ENST00000423891
ense00003736899|chr20|10649107|ENSE00003736899|9|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649061|ENST00000423891
ense00003723791|chr20|10648722|ENSE00003723791|10|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10648549|ENST00000423891
ense00003729400|chr20|10648110|ENSE00003729400|11|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647960|ENST00000423891
ense00003726466|chr20|10647103|ENSE00003726466|12|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10646939|ENST00000423891
ense00003721051|chr20|10646084|ENSE00003721051|13|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645971|ENST00000423891
ense00003476877|chr20|10645469|ENSE00003476877|14|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645356|ENST00000423891
ense00001947663|chr20|10645256|ENSE00001947663|15|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645143|ENST00000423891
ense00003752952|chr20|10644979|ENSE00003752952|16|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644863|ENST00000423891
ense00003751763|chr20|10644384|ENSE00003751763|17|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644357|ENST00000423891
ense00003738310|chr20|10643863|ENSE00003738310|18|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10643778|ENST00000423891
ense00003715657|chr20|10642601|ENSE00003715657|19|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10642488|ENST00000423891
ense00003734938|chr20|10641892|ENSE00003734938|20|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641783|ENST00000423891
ense00003724911|chr20|10641693|ENSE00003724911|21|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641460|ENST00000423891
ense00003752773|chr20|10641244|ENSE00003752773|22|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641113|ENST00000423891
ense00003729300|chr20|10640933|ENSE00003729300|23|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10640783|ENST00000423891
ense00002257575|chr20|10639955|ENSE00002257575|24|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10639472|ENST00000423891
ense00002258678|chr20|10637967|ENSE00002258678|25|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10637759|ENST00000423891
ense00003753571|chr20|10641276|ENSE00003753571|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10640783|ENST00000617357
ense00003728662|chr20|10639955|ENSE00003728662|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10639870|ENST00000617357
ense00003716834|chr20|10652722|ENSE00003716834|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652468|ENST00000617965
ense00003711846|chr20|10652250|ENSE00003711846|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10652131|ENST00000617965
ense00003747697|chr20|10651694|ENSE00003747697|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10650247|ENST00000617965
ense00003754249|chr20|10649635|ENSE00003754249|4|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649522|ENST00000617965
ense00003736899|chr20|10649107|ENSE00003736899|5|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649061|ENST00000617965
ense00003723791|chr20|10648722|ENSE00003723791|6|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10648549|ENST00000617965
ense00003729400|chr20|10648110|ENSE00003729400|7|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647960|ENST00000617965
ense00003726466|chr20|10647103|ENSE00003726466|8|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10646939|ENST00000617965
ense00003721051|chr20|10646084|ENSE00003721051|9|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645971|ENST00000617965
ense00003476877|chr20|10645469|ENSE00003476877|10|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645356|ENST00000617965
ense00001947663|chr20|10645256|ENSE00001947663|11|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645143|ENST00000617965
ense00003752952|chr20|10644979|ENSE00003752952|12|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644863|ENST00000617965
ense00003751763|chr20|10644384|ENSE00003751763|13|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644357|ENST00000617965
ense00003738310|chr20|10643863|ENSE00003738310|14|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10643778|ENST00000617965
ense00003715657|chr20|10642601|ENSE00003715657|15|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10642488|ENST00000617965
ense00003734938|chr20|10641892|ENSE00003734938|16|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641783|ENST00000617965
ense00003828191|chr20|10641693|ENSE00003828191|17|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10641580|ENST00000617965
ense00001836353|chr20|10646366|ENSE00001836353|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645971|ENST00000488480
ense00003476877|chr20|10645469|ENSE00003476877|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645356|ENST00000488480
ense00001947663|chr20|10645256|ENSE00001947663|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645143|ENST00000488480
ense00003731586|chr20|10644979|ENSE00003731586|4|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10644443|ENST00000488480
ense00003725675|chr20|10647312|ENSE00003725675|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10646939|ENST00000612857
ense00003721051|chr20|10646084|ENSE00003721051|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645971|ENST00000612857
ense00003744709|chr20|10645469|ENSE00003744709|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645372|ENST00000612857
ense00003744083|chr20|10648028|ENSE00003744083|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647960|ENST00000613518
ense00003726426|chr20|10647103|ENSE00003726426|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10646939|ENST00000613518
ense00003730281|chr20|10646084|ENSE00003730281|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10645722|ENST00000613518
ense00003735344|chr20|10650257|ENSE00003735344|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10650247|ENST00000622545
ense00003743785|chr20|10649635|ENSE00003743785|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649522|ENST00000622545
ense00003740814|chr20|10649107|ENSE00003740814|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649061|ENST00000622545
ense00003749652|chr20|10648676|ENSE00003749652|4|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10648549|ENST00000622545
ense00003729400|chr20|10648110|ENSE00003729400|5|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647960|ENST00000622545
ense00003729173|chr20|10647103|ENSE00003729173|6|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647048|ENST00000622545
ense00003713741|chr20|10649588|ENSE00003713741|1|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10649522|ENST00000620743
ense00003746960|chr20|10649107|ENSE00003746960|2|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10648549|ENST00000620743
ense00003713855|chr20|10648110|ENSE00003713855|3|ENSG00000101384|exon|GENCODE|https://www.gencodegenes.org/human/|10647981|ENST00000620743
ense00003715622|chr20|10649695|ENSE00003715622|1|ENSG00000273745|exon|GENCODE|https://www.gencodegenes.org/human/|10649636|ENST00000615931
ense00003861187|chr20|10673025|ENSE00003861187|1|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10672695|ENST00000667822
ense00003873762|chr20|10910124|ENSE00003873762|2|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10908826|ENST00000667822
ense00003458222|chr20|10673025|ENSE00003458222|1|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10672928|ENST00000605292
ense00003545135|chr20|10908879|ENSE00003545135|2|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10908826|ENST00000605292
ense00003580146|chr20|10909289|ENSE00003580146|3|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10909156|ENST00000605292
ense00003613946|chr20|10913160|ENSE00003613946|4|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10913008|ENST00000605292
ense00003468243|chr20|10991642|ENSE00003468243|5|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10991598|ENST00000605292
ense00003559695|chr20|10902302|ENSE00003559695|1|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10902284|ENST00000603462
ense00003545135|chr20|10908879|ENSE00003545135|2|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10908826|ENST00000603462
ense00003580146|chr20|10909289|ENSE00003580146|3|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10909156|ENST00000603462
ense00003613946|chr20|10913160|ENSE00003613946|4|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10913008|ENST00000603462
ense00003561083|chr20|10914535|ENSE00003561083|5|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10914404|ENST00000603462
ense00003572304|chr20|10986757|ENSE00003572304|1|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10986675|ENST00000603180
ense00003599363|chr20|10987531|ENSE00003599363|2|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10987464|ENST00000603180
ense00003650185|chr20|10988173|ENSE00003650185|3|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10988105|ENST00000603180
ense00003489426|chr20|10991935|ENSE00003489426|4|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10991598|ENST00000603180
ense00003572304|chr20|10986757|ENSE00003572304|1|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10986675|ENST00000603985
ense00003489426|chr20|10991935|ENSE00003489426|2|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10991598|ENST00000603985
ense00003465834|chr20|10994924|ENSE00003465834|3|ENSG00000270792|exon|GENCODE|https://www.gencodegenes.org/human/|10994794|ENST00000603985
ense00003849837|chr20|10697127|ENSE00003849837|1|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10696949|ENST00000417299
ense00003844430|chr20|10697579|ENSE00003844430|2|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10697462|ENST00000417299
ense00001591895|chr20|10753145|ENSE00001591895|3|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10753031|ENST00000417299
ense00001676850|chr20|10754027|ENSE00001676850|4|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10753585|ENST00000417299
ense00003887550|chr20|10747214|ENSE00003887550|1|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10747145|ENST00000654385
ense00001591895|chr20|10753145|ENSE00001591895|2|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10753031|ENST00000654385
ense00003877610|chr20|10754033|ENSE00003877610|3|ENSG00000224961|exon|GENCODE|https://www.gencodegenes.org/human/|10753585|ENST00000654385
ense00001593087|chr20|10765286|ENSE00001593087|1|ENSG00000234900|exon|GENCODE|https://www.gencodegenes.org/human/|10765170|ENST00000418690
ense00001757717|chr20|10761535|ENSE00001757717|2|ENSG00000234900|exon|GENCODE|https://www.gencodegenes.org/human/|10761311|ENST00000418690
ense00001603450|chr20|10753664|ENSE00001603450|3|ENSG00000234900|exon|GENCODE|https://www.gencodegenes.org/human/|10753278|ENST00000418690
ense00003857611|chr20|10909279|ENSE00003857611|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000448859
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000448859
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000448859
ense00001696451|chr20|10894862|ENSE00001696451|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000448859
ense00001632701|chr20|10894020|ENSE00001632701|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000448859
ense00001635626|chr20|10878373|ENSE00001635626|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000448859
ense00001762794|chr20|10876230|ENSE00001762794|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875333|ENST00000448859
ense00003869063|chr20|10897162|ENSE00003869063|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000668688
ense00001755268|chr20|10896400|ENSE00001755268|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000668688
ense00001696451|chr20|10894862|ENSE00001696451|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000668688
ense00001632701|chr20|10894020|ENSE00001632701|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000668688
ense00003884654|chr20|10884690|ENSE00003884654|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10884486|ENST00000668688
ense00001635626|chr20|10878373|ENSE00001635626|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000668688
ense00003863115|chr20|10876230|ENSE00003863115|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875921|ENST00000668688
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000654048
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000654048
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000654048
ense00003875940|chr20|10894844|ENSE00003875940|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000654048
ense00001632701|chr20|10894020|ENSE00001632701|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000654048
ense00001635626|chr20|10878373|ENSE00001635626|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000654048
ense00003863115|chr20|10876230|ENSE00003863115|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875921|ENST00000654048
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000665099
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000665099
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000665099
ense00001647316|chr20|10897167|ENSE00001647316|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000665099
ense00001755268|chr20|10896400|ENSE00001755268|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000665099
ense00001696451|chr20|10894862|ENSE00001696451|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000665099
ense00001632701|chr20|10894020|ENSE00001632701|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000665099
ense00001635626|chr20|10878373|ENSE00001635626|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000665099
ense00003863115|chr20|10876230|ENSE00003863115|9|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875921|ENST00000665099
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000657181
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000657181
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000657181
ense00003885077|chr20|10907641|ENSE00003885077|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000657181
ense00001647316|chr20|10897167|ENSE00001647316|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000657181
ense00001755268|chr20|10896400|ENSE00001755268|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000657181
ense00003875940|chr20|10894844|ENSE00003875940|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000657181
ense00001632701|chr20|10894020|ENSE00001632701|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000657181
ense00001635626|chr20|10878373|ENSE00001635626|9|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000657181
ense00003863115|chr20|10876230|ENSE00003863115|10|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875921|ENST00000657181
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000667238
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000667238
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000667238
ense00003875940|chr20|10894844|ENSE00003875940|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000667238
ense00001632701|chr20|10894020|ENSE00001632701|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000667238
ense00003884654|chr20|10884690|ENSE00003884654|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10884486|ENST00000667238
ense00001635626|chr20|10878373|ENSE00001635626|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000667238
ense00003863115|chr20|10876230|ENSE00003863115|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875921|ENST00000667238
ense00003857611|chr20|10909279|ENSE00003857611|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000666969
ense00003875940|chr20|10894844|ENSE00003875940|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000666969
ense00001632701|chr20|10894020|ENSE00001632701|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000666969
ense00001635626|chr20|10878373|ENSE00001635626|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000666969
ense00003859374|chr20|10876230|ENSE00003859374|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875971|ENST00000666969
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000660168
ense00003885077|chr20|10907641|ENSE00003885077|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000660168
ense00001647316|chr20|10897167|ENSE00001647316|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000660168
ense00001755268|chr20|10896400|ENSE00001755268|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000660168
ense00003875940|chr20|10894844|ENSE00003875940|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000660168
ense00001632701|chr20|10894020|ENSE00001632701|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000660168
ense00001635626|chr20|10878373|ENSE00001635626|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10878324|ENST00000660168
ense00003883781|chr20|10876230|ENSE00003883781|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10875978|ENST00000660168
ense00003854327|chr20|10909267|ENSE00003854327|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000663948
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000663948
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000663948
ense00003875940|chr20|10894844|ENSE00003875940|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000663948
ense00003877860|chr20|10884690|ENSE00003877860|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10884311|ENST00000663948
ense00003852067|chr20|10896321|ENSE00003852067|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000653164
